game_id,player_id,official_minutes,derived_minutes,error,abs_error
22100006,1627832,34.71666666666667,34.71666666666667,0.0,0.0
22100006,1629018,26.45,26.45,0.0,0.0
22100006,203920,26.016666666666666,26.016666666666666,0.0,0.0
22100006,1629004,16.233333333333334,16.099999999999998,-0.1333333333333364,0.1333333333333364
22100006,1628449,17.5,17.5,0.0,0.0
22100006,1630625,12.416666666666666,12.3,-0.11666666666666536,0.11666666666666536
22100006,1629067,0.0,0.0,0.0,0.0
22100006,1630551,0.0,0.0,0.0,0.0
22100006,1626155,0.0,0.0,0.0,0.0
22100006,1630201,0.0,0.0,0.0,0.0
22100006,1630525,0.0,0.0,0.0,0.0
22100691,201988,32.06666666666667,32.06666666666666,-7.105427357601002e-15,7.105427357601002e-15
22100691,1630556,32.3,32.3,0.0,0.0
22100691,1630549,14.25,14.066666666666666,-0.18333333333333357,0.18333333333333357
22100691,202681,35.46666666666667,35.46666666666667,0.0,0.0
22100691,201935,37.13333333333333,37.13333333333333,0.0,0.0
22100691,201949,14.583333333333334,14.35,-0.23333333333333428,0.23333333333333428
22100691,1630560,9.516666666666667,9.516666666666667,0.0,0.0
22100691,200746,22.3,22.3,0.0,0.0
22100691,1627761,9.416666666666666,9.416666666666668,1.7763568394002505e-15,1.7763568394002505e-15
22100691,201933,11.416666666666666,11.416666666666668,1.7763568394002505e-15,1.7763568394002505e-15
22100691,1628971,20.4,20.4,0.0,0.0
22100691,1630561,1.15,1.15,0.0,0.0
22100691,1628975,0.0,0.0,0.0,0.0
22100691,1629640,31.516666666666666,31.516666666666666,0.0,0.0
22100691,203926,25.4,25.4,0.0,0.0
22100691,1627751,35.75,35.75,0.0,0.0
22100691,1628401,33.75,33.56666666666666,-0.18333333333333712,0.18333333333333712
22100691,1627749,37.18333333333333,36.916666666666664,-0.2666666666666657,0.2666666666666657
22100691,1630170,23.716666666666665,23.71666666666667,3.552713678800501e-15,3.552713678800501e-15
22100691,1628966,18.666666666666668,18.666666666666668,0.0,0.0
22100691,1629022,18.333333333333332,18.116666666666667,-0.216666666666665,0.216666666666665
22100691,1629111,5.183333333333334,5.183333333333334,0.0,0.0
22100691,1629234,7.066666666666666,7.066666666666666,0.0,0.0
22100691,1630200,1.7166666666666668,1.7166666666666666,-2.220446049250313e-16,2.220446049250313e-16
22100691,1627823,1.7166666666666668,1.7166666666666666,-2.220446049250313e-16,2.220446049250313e-16
22100691,1630580,0.0,0.0,0.0,0.0
22100691,201152,0.0,0.0,0.0,0.0
22100303,1629056,17.15,17.15,0.0,0.0
22100303,1629002,23.033333333333335,23.033333333333335,0.0,0.0
22100303,203458,6.616666666666667,6.616666666666667,0.0,0.0
22100303,1630169,20.066666666666666,20.066666666666666,0.0,0.0
22100303,1628368,21.216666666666665,21.21666666666667,3.552713678800501e-15,3.552713678800501e-15
22100303,1627741,29.316666666666666,29.316666666666666,0.0,0.0
22100303,202684,22.416666666666668,22.416666666666664,-3.552713678800501e-15,3.552713678800501e-15
22100303,1628963,18.9,18.9,0.0,0.0
22100303,1630558,30.616666666666667,30.616666666666667,0.0,0.0
22100303,1627745,16.733333333333334,16.566666666666666,-0.16666666666666785,0.16666666666666785
22100303,1629663,21.25,21.05,-0.1999999999999993,0.1999999999999993
22100303,1630186,12.683333333333334,12.683333333333334,0.0,0.0
22100303,203090,0.0,0.0,0.0,0.0
22100303,1628415,21.183333333333334,21.183333333333334,0.0,0.0
22100303,1628991,22.2,22.2,0.0,0.0
22100303,203500,20.716666666666665,20.71666666666667,3.552713678800501e-15,3.552713678800501e-15
22100303,1630217,26.416666666666668,26.266666666666666,-0.15000000000000213,0.15000000000000213
22100303,1626145,23.816666666666666,23.616666666666667,-0.1999999999999993,0.1999999999999993
22100303,1629001,18.0,18.0,0.0,0.0
22100303,203937,18.533333333333335,18.533333333333335,0.0,0.0
22100303,1630533,16.716666666666665,16.716666666666665,0.0,0.0
22100303,1629634,15.6,15.600000000000001,1.7763568394002505e-15,1.7763568394002505e-15
22100303,1629723,18.916666666666668,18.916666666666664,-3.552713678800501e-15,3.552713678800501e-15
22100303,1630583,10.166666666666666,10.166666666666668,1.7763568394002505e-15,1.7763568394002505e-15
22100303,1629681,10.166666666666666,10.166666666666668,1.7763568394002505e-15,1.7763568394002505e-15
22100303,1630214,8.783333333333333,8.783333333333333,0.0,0.0
22100303,1629633,8.783333333333333,8.783333333333333,0.0,0.0
22100839,1629731,21.166666666666668,20.95,-0.21666666666666856,0.21666666666666856
22100839,1630596,29.05,29.05,0.0,0.0
22100839,1628386,33.68333333333333,33.68333333333333,0.0,0.0
22100839,1630171,33.15,33.15,0.0,0.0
22100839,1627747,35.56666666666667,35.53333333333333,-0.033333333333338544,0.033333333333338544
22100839,201567,26.316666666666666,26.166666666666668,-0.14999999999999858,0.14999999999999858
22100839,200765,33.4,33.3,-0.10000000000000142,0.10000000000000142
22100839,1626224,19.933333333333334,19.933333333333334,0.0,0.0
22100839,1630205,7.716666666666667,7.716666666666667,0.0,0.0
